pro_com_t,lat,long
063021,40.899211,14.27663
063022,40.696037,14.533447
063023,40.904557,14.290122
063024,40.694305,14.480481
063025,40.915112,14.406233
063026,40.857682,14.355158
063027,40.964714,14.538935
063028,40.940513,14.525435
063029,40.952142,14.551436
063030,40.952512,14.28993
063031,40.736842,13.858135
063032,40.941426,14.272209
063033,40.95574,14.270948
063034,40.928687,14.200699
063035,40.69,14.521065
063036,40.938154,14.259269
063037,40.734205,13.947125
063038,40.75097,13.89006
063039,40.704909,14.544939
063040,40.904713,14.565937
063041,40.89761,14.190528
063042,40.929513,14.435833
063043,40.924914,14.456867
063044,40.611036,14.345089
063045,40.920511,14.230029
063046,40.639206,14.418237
063047,40.800907,14.051827
063048,40.9093,14.206835
063049,40.835934,14.248783
063050,40.921083,14.53274
063051,40.849818,14.490127
063052,40.864917,14.548733
063053,40.632645,14.411091
063054,40.673608,14.509838
063055,40.803111,14.539037
063056,40.854635,14.379468
063057,40.907912,14.386233
063058,40.749127,14.500642
063059,40.818973,14.338745
063060,40.822643,14.121911
063061,40.764999,14.023906
063062,40.918836,14.153611
063063,40.877194,14.140159
063064,40.805361,14.347104
063065,40.971255,14.561026
063066,40.8604,14.529168
063067,40.829296,14.334168
063068,40.829811,14.504436
063069,40.914813,14.546736
063070,40.843565,14.36995
063071,40.630006,14.397136
063072,40.866911,14.404833
063073,40.945711,14.231429
063074,40.723709,14.546538
063075,40.927213,14.480134
063076,40.905613,14.505035
063077,40.916013,14.485735
063078,40.717945,13.893526
063079,40.871615,14.436142
063080,40.624906,14.374836
063081,40.815855,14.576468
063082,40.812442,14.496484
063083,40.752524,14.455004
063084,40.787921,14.368281
063085,40.954114,14.565936
063086,40.662296,14.426382
063087,40.921611,14.189828
063088,40.925414,14.582837
063089,40.878411,14.342932
063090,40.721003,14.51282
063091,40.770891,14.439651
063092,40.847631,14.374302
064001,40.887194,14.819448
064002,41.00616,14.777679
064003,40.938476,15.32775
064004,40.986721,15.474455
064005,41.152667,15.088563
064006,40.920812,14.833499
064007,40.958914,14.600537
064008,40.996545,15.140569
064009,40.833115,15.072549
064010,40.952514,14.616737
064011,41.012121,15.374753
064012,41.09772,15.001344
064013,40.896819,15.370354
064014,40.782215,15.223953
064015,40.902119,15.430556
064016,40.9423,14.875183
064017,40.816374,15.223939
064018,40.960316,14.77724
064019,41.028106,15.208662
064020,41.233923,15.006742
064021,40.870416,15.025947
064022,41.047421,15.188748
064023,40.931317,15.043247
064024,40.928717,14.986145
064025,41.021928,14.613291
064026,40.895526,14.828328
064027,41.046157,14.789589
064028,40.933116,14.916344
064029,40.866527,14.776031
064030,40.858592,15.336066
064031,40.880013,14.587737
064032,41.077821,15.147747
064033,41.018361,15.02099
064034,40.861973,14.734796
064035,41.011319,15.099747
064036,41.006719,15.072446
064037,41.251825,15.169145
064038,41.06972,15.058945
064039,40.972716,14.78704
064040,40.953719,15.20885
064041,41.051222,15.423854
064042,40.981117,14.946344
064043,40.879968,14.629467
064044,40.876517,15.187751
064045,40.985631,14.991956
064046,40.941865,14.849804
064047,40.90272,14.584093
064048,41.103253,15.052042
064049,40.920162,14.738605
064050,41.044919,14.998744
064051,41.248725,15.248447
064052,41.195623,15.033443
064053,40.961038,14.882215
064054,40.891922,14.713905
064055,40.962395,14.810959
064056,41.037618,14.854941
064057,40.843856,15.017955
064058,40.915216,14.997646
064059,41.011342,14.908704
064060,40.998922,15.534157
064063,40.929019,15.242851
064064,40.874246,14.658358
064065,40.943014,14.635638
064066,40.88695,15.084004
064067,40.938671,14.743934
064068,40.897213,14.607638
064069,40.930941,14.88177
064070,40.97332,15.032045
064071,41.031917,14.79754
064072,41.044191,14.883407
064073,40.991741,14.729245
064074,40.985973,14.837514
064075,40.987017,14.852642
064076,40.946996,14.63826
064077,40.863313,14.647539
064078,41.018443,14.716318
064079,40.95146,15.164394
064080,41.03118,14.596753
064081,40.920063,14.88935
064082,40.958117,14.972745
064083,41.023025,14.662237
064084,40.877296,14.856309
064085,41.058521,15.199148
064086,40.928116,14.873051
064087,41.071221,15.200548
064088,40.870415,14.875944
064089,40.844818,15.369655
064090,41.006618,14.993045
064091,40.974575,14.740186
064092,40.92703,15.177524
064093,41.021718,14.847241
064095,40.893915,14.868543
064096,41.228524,15.179246
064097,41.092522,15.29995
064098,40.74039,15.200979
064099,40.856714,14.870566
064100,40.951014,14.631594
064101,40.829131,14.845652
064102,40.916928,14.887097
064103,40.952359,14.60328
064104,41.019827,15.111318
064105,40.949488,14.744804
064106,40.884069,14.634006
064107,41.008718,14.958644
064108,40.852817,15.253352
064109,40.939718,15.115048
064110,41.023118,14.909343
064111,41.033453,14.813023
064112,41.048421,15.233449
064113,41.010298,14.823317
064114,41.037221,15.25215
064115,41.06276,15.251783
064116,41.049124,14.917637
064117,40.969418,15.090047
064118,41.120822,15.158747
064119,40.878104,14.917085
064120,41.125322,15.203648
064121,40.832876,14.791777
065001,40.737713,15.056949
065002,40.346905,14.996553
065003,40.478422,15.116608
065004,40.177505,15.425165
065005,40.530241,15.131031
065006,40.63367,14.60261
065007,40.737659,14.572283
065008,40.443909,15.253857
065009,40.141602,15.18576
065010,40.455111,15.557264
065011,40.636908,14.607541
065012,40.558841,15.42489
065013,40.746938,14.769987
065014,40.609254,14.982144
065015,40.423309,15.314159
065016,40.823512,14.705441
065017,40.632913,15.369658
065018,40.271308,15.619968
065019,40.567813,15.493361
065020,40.775212,14.827944
065021,40.032501,15.372765
065022,40.664729,15.107145
065023,40.305406,15.29236
065024,40.244298,15.293675
065025,40.443862,15.040038
065026,40.21575,15.681587
065027,40.150705,15.618669
065028,40.190907,15.109374
065029,40.172539,15.545752
065030,40.49421,15.234456
065031,40.276127,14.958119
065032,40.219535,15.177151
065033,40.820617,15.318754
065034,40.783712,14.698841
065035,40.418308,15.227157
065036,40.725511,14.848445
065037,40.700462,14.706263
065038,40.095489,15.402705
065039,40.066502,15.311963
065040,40.194304,15.256061
065041,40.648214,14.700415
065042,40.343801,15.129201
065043,40.726115,15.291155
065044,40.618907,14.56784
065045,40.50961,15.205556
065046,40.649513,15.239355
065047,40.724782,14.592763
065048,40.437209,15.37956
065049,40.161682,15.308547
065050,40.617515,15.056944
065051,40.373507,15.243058
065052,40.772812,14.799443
065053,40.618936,14.548137
065054,40.150703,15.323163
065055,40.719141,14.905972
065056,40.718112,14.942347
065057,40.289705,15.218059
065058,40.394707,15.107155
065059,40.087304,15.558269
065060,40.299156,15.038455
065061,40.336507,15.337161
065062,40.168604,15.405964
065063,40.785128,15.307312
065064,40.288304,15.068255
065065,40.347007,15.236658
065066,40.648908,14.640141
065067,40.783303,14.755728
065068,40.652708,14.624941
065069,40.247105,15.26886
065070,40.162304,15.365463
065071,40.234024,14.984681
065072,40.658056,14.944609
065073,40.695913,14.976105
065074,40.364807,15.194857
065075,40.344409,15.540465
065076,40.275889,15.701375
065077,40.139949,15.555182
065078,40.747213,14.64332
065079,40.74156,14.671504
065080,40.225105,15.288361
065081,40.352405,15.043154
065082,40.668904,15.032615
065083,40.690808,15.231782
065084,40.248204,15.085156
065085,40.299705,15.171157
065086,40.462856,15.315234
065087,40.341642,15.658254
065088,40.749888,14.613323
065089,40.662513,15.291856
065090,40.725211,14.757443
065091,40.265986,15.015499
065092,40.297705,15.147657
065093,40.54288,15.448966
065094,40.532111,15.373459
065095,40.344808,15.378661
065096,40.108902,15.234561
065097,40.517112,15.497962
065098,40.190702,15.057156
065099,40.640904,14.881882
065100,40.628658,14.485495
065101,40.559011,15.232356
065102,40.611107,14.53134
065103,40.330905,15.068655
065104,40.649664,14.612275
065105,40.668456,15.481459
065106,40.425364,15.191785
065107,40.108662,15.433349
065108,40.762465,14.692375
065109,40.211405,15.427864
065110,40.627188,15.435959
065111,40.39903,15.345926
065112,40.299704,15.072755
065113,40.378108,15.377961
065114,40.398221,15.596369
065115,40.248604,15.190058
065116,40.419442,15.310756
065117,40.590913,15.45876
065118,40.720003,14.870013
065119,40.050302,15.450967
065120,40.656523,15.403609
065121,40.701911,14.833745
065122,40.775215,14.587362
065123,40.226355,15.044077
065124,40.122937,15.28975
065125,40.456811,15.480662
065126,40.43451,15.463662
065127,40.104304,15.540468
065128,40.45681,15.341459
065129,40.472911,15.484562
065130,40.733842,14.597044
065131,40.808317,15.321454
065132,40.793011,14.598039
065133,40.244607,15.552666
065134,40.075078,15.629775
065135,40.810811,14.619839
065136,40.337709,15.563066
065137,40.749989,14.526949
065138,40.653614,14.607792
065139,40.243948,15.032059
065140,40.582511,15.185554
065141,40.259204,15.075756
065142,40.804026,14.688432
065143,40.581042,15.300396
065144,40.231803,15.092857
065145,40.310006,15.252679
065146,40.379209,15.540465
065147,40.322967,15.052395
065148,40.112532,15.635237
065149,40.133304,15.473266
065150,40.142205,15.605669
065151,40.699733,14.641537
065152,40.400395,15.107466
065153,40.343808,15.368461
065154,40.229704,15.26576
065155,40.738215,15.269454
065156,40.100248,15.583115
065157,40.671548,14.7286
065158,40.62018,14.948453
071001,41.158824,15.33145
071002,41.432728,15.123042
071003,41.122523,15.28445
071004,41.783938,15.443744
071005,41.20612,15.56161
071006,41.396128,15.194444
071007,41.249926,15.341249
071008,41.828742,15.773151
071009,41.137925,15.514654
071010,41.365313,15.693676
071011,41.592118,14.976765
071012,41.844242,15.856153
071013,41.620232,15.103839
071014,41.593832,15.110539
071015,41.303915,15.479226
071016,41.342327,15.199045
071017,41.582631,15.12084
071018,41.56173,14.978837
071019,41.325936,15.180998
071020,41.264812,15.899665
071021,41.844637,15.165937
071022,41.223026,15.38585
071023,41.325426,15.159844
071024,41.502811,15.4529
071025,41.904344,15.899453
071026,42.1148,15.487124
071027,41.859439,15.352741
071028,41.508273,15.337646
071029,41.625473,15.909593
071031,41.710141,16.051559
071032,41.165424,15.258048
071033,41.70544,15.967657
071034,41.50743,15.114141
071035,41.281626,15.264447
071036,41.32993,15.710656
071037,41.222025,15.274648
071038,41.94743,16.013883
071039,41.541631,15.127541
071040,41.823324,15.365418
071041,41.677013,15.587517
071042,41.103524,15.461754
071043,41.928745,15.881052
071044,41.372427,15.096142
071046,41.705055,15.730646
071047,41.713138,15.63985
071048,41.524829,15.005938
071049,41.838446,15.565338
071050,41.738336,15.260241
071051,41.689776,15.377621
071052,41.151824,15.380251
071053,41.811937,15.160238
071054,41.288625,15.768058
071055,41.25638,15.729788
071056,41.687477,15.292956
071058,41.363128,15.312347
071059,41.898344,15.957554
071060,41.88276,16.179179
071061,41.496029,15.052239
071062,41.477229,15.124241
071063,41.315529,15.627355
071064,41.456964,15.956532
072001,40.897829,16.842487
072002,41.004265,16.871653
072003,40.784124,17.237703
072004,40.82856,16.552731
072006,41.125784,16.862029
072008,41.024165,16.709581
072010,41.041408,16.748699
072011,41.108497,16.691548
072012,41.044532,16.825185
072014,41.05032,16.916742
072015,40.957131,16.920388
072016,40.89101,16.768619
072017,40.886431,17.165495
072018,41.019333,16.928288
072019,40.968396,17.113771
072020,41.152761,16.411464
072021,40.796728,16.92359
072022,41.187501,16.671666
072023,40.819725,16.422779
072024,41.013531,16.708483
072025,40.789167,17.299348
072027,41.082564,16.780552
072028,41.061323,17.091711
072029,41.199246,16.596828
072030,40.952237,17.299948
072031,40.79468,17.123557
072032,41.032287,16.987712
072033,41.057532,16.700782
072034,40.917126,16.254774
072035,40.996118,17.219586
072036,40.85183,17.121294
072037,41.011159,17.005479
072038,41.114087,16.486397
072039,40.887987,16.949456
072040,41.00052,16.797697
072041,40.793027,16.755286
072043,41.130234,16.542471
072044,40.99823,16.679779
072046,41.063448,16.921698
072047,40.917331,17.021191
072048,41.045333,16.885086
073001,40.349942,17.727374
073002,40.465824,17.397605
073003,40.630424,16.934678
073004,40.60548,17.232135
073005,40.419823,17.386605
073006,40.431924,17.472207
073007,40.579751,16.756208
073008,40.536193,17.434221
073009,40.629524,16.799689
073010,40.383922,17.334904
073011,40.391023,17.447607
073012,40.401825,17.633511
073013,40.704238,17.339991
073014,40.32226,17.572366
073015,40.588831,17.11699
073016,40.499725,17.381007
073017,40.56302,17.339228
073018,40.444024,17.415105
073019,40.633225,17.037195
073020,40.611891,16.975118
073021,40.578224,17.037395
073022,40.384693,17.35567
073023,40.437424,17.389605
073024,40.456624,17.378704
073025,40.454425,17.505607
073026,40.403424,17.558409
073027,40.548816,17.08058
073028,40.354062,17.499392
073029,40.563225,17.209799
074001,40.636227,17.688501
074002,40.707185,17.656848
074003,40.646044,17.517057
074004,40.472228,17.966318
074005,40.742985,17.425745
074006,40.436042,17.734629
074007,40.834432,17.358399
074008,40.530162,17.582677
074009,40.553783,17.718222
074010,40.558829,17.808313
074011,40.497327,17.64131
074012,40.727631,17.576406
074013,40.44938,17.922606
074014,40.630386,17.633576
074015,40.419133,17.839385
074016,40.491529,17.998918
074017,40.656248,17.703752
074018,40.484029,18.051619
074019,40.465627,17.735612
074020,40.584527,17.474605
075002,39.889678,18.331208
075003,40.061321,18.058224
075004,39.948618,18.088826
075005,39.983019,18.382202
075006,40.130922,18.129625
075007,40.3352,18.091628
075008,40.150624,18.35263
075009,40.064722,18.32443
075010,40.250022,18.280727
075011,40.398496,18.018319
075012,40.166225,18.36603
075013,40.258126,18.249026
075014,40.344826,18.043021
075015,40.197781,18.340827
075016,40.01082,18.161765
075017,40.273826,18.263327
075018,40.173897,18.297011
075019,39.832318,18.351233
075020,40.312527,18.200425
075021,40.07302,18.163073
075022,40.271681,18.050252
075023,40.159624,18.259428
075024,39.889219,18.369333
075025,40.149624,18.314829
075026,40.126323,18.201627
075027,40.009522,18.392532
075028,39.844218,18.369534
075029,40.174278,18.167839
075030,40.142922,18.070424
075031,40.05672,17.996423
075032,40.094423,18.368931
075033,40.121524,18.432732
075034,40.401227,17.949018
075035,40.152217,18.226063
075036,40.305826,18.140223
075037,40.289425,17.999414
075038,40.304127,18.222525
075039,40.118463,18.298853
075040,40.203621,18.30198
075041,40.237425,18.255227
075042,40.03251,18.133853
075043,40.271701,18.336912
075044,39.971065,18.125779
075045,40.157081,18.293078
075046,39.95972,18.311631
075047,40.088424,18.420432
075048,40.324398,18.09759
075049,39.975621,18.321431
075050,39.847818,18.312432
075051,40.102323,18.33813
075052,40.176261,18.030637
075053,40.107722,18.114025
075054,40.039222,18.326031
075055,40.378527,18.04922
075056,40.033896,18.39112
075057,40.147825,18.485933
075058,40.131322,18.381176
075059,40.051921,18.129526
075060,39.841218,18.338933
075061,40.054223,18.379132
075063,39.963119,18.093826
075064,39.984092,18.247476
075065,40.385662,17.963748
075066,39.861318,18.293332
075067,40.089123,18.348731
075068,40.302961,18.159865
075069,40.268126,18.184225
075070,40.091921,18.066124
075071,40.308426,18.128623
075072,40.036323,18.456834
075073,40.091623,18.299629
075074,40.130126,18.100507
075075,40.148823,18.195226
075076,40.187708,18.207372
075077,39.93712,18.297631
075078,40.017822,18.365632
075079,40.436528,18.04182
075080,40.222125,18.225226
075081,40.017721,18.243229
075082,40.028322,18.345131
075083,40.396028,18.133422
075084,39.956619,18.214129
075085,39.983519,18.086826
075086,39.905819,18.364433
075087,40.405472,18.07062
075088,39.93042,18.355332
075089,40.073821,18.098125
075090,39.926319,18.157428
075091,40.101724,18.449333
075092,40.335126,17.965219
075093,40.289527,18.303527
075094,40.206006,18.250589
075095,40.056287,18.333936
075096,40.007022,18.425733
075097,40.262824,17.898418
075098,39.903241,18.254798
110001,41.227646,16.295435
110002,41.321498,16.28687
110003,41.240274,16.501011
110004,41.219631,16.067466
110005,41.374235,16.150166
110006,41.085052,16.077776
110007,41.302632,16.070465
110008,40.969168,16.088007
110009,41.275088,16.416258
110010,41.358853,16.087436
076001,40.507882,15.81376
076002,40.792121,15.936568
076003,40.584445,16.036716
076004,40.516615,15.924571
076005,40.307712,16.064977
076006,40.880321,15.650161
076007,40.729718,15.720264
076008,40.650315,15.514161
076009,40.861559,16.013768
076010,40.679738,15.593966
076011,40.946322,15.67266
076012,40.760917,15.54056
076013,40.477849,15.630151
076014,40.609517,15.939771
076015,40.476014,15.84857
076016,40.149509,16.143881
076017,40.566012,16.073217
076018,40.730219,15.925769
076019,40.142409,16.08938
076020,40.036708,16.334586
076021,40.786617,15.430157
076022,40.003905,15.980879
076023,40.010305,15.975079
076024,40.530237,16.046551
076025,40.163708,15.991877
076026,40.19071,16.185481
076027,40.047009,16.349386
076028,40.124009,16.213835
076029,40.383513,16.040676
076030,40.074807,16.098181
076031,40.113809,16.169782
076032,40.831879,15.716292
076033,40.859583,15.855268
076034,40.080192,16.203224
076035,40.289012,16.139079
076036,40.849102,16.032463
076037,40.28281,15.888773
076038,40.360513,16.098877
076039,40.128306,15.761472
076040,40.089807,16.011778
076041,40.460514,15.970973
076042,40.047351,15.836595
076043,41.045625,15.790762
076044,39.996703,15.722373
076045,40.423012,15.734868
076046,40.376601,15.824493
076047,40.908922,15.829464
076048,40.996127,15.655654
076049,40.282012,16.16598
076050,40.241932,15.86902
076051,41.030026,15.969266
076052,40.296911,15.991275
076053,40.752517,15.485759
076054,40.067505,15.800274
076055,40.086809,16.329685
076056,40.76182,15.98667
076057,40.931324,15.980767
076058,40.835618,15.398856
076059,40.638456,15.635874
076060,40.747522,15.880648
076061,40.518017,16.063207
076062,40.573637,15.783504
076063,40.518319,15.82096
076064,40.975723,15.67126
076065,40.846719,15.501158
076066,40.926188,15.669441
076067,40.911781,15.724783
076068,40.078005,15.756073
076069,40.212011,16.203181
076070,39.952786,16.039088
076071,40.718017,15.678963
076072,40.848819,15.541359
076073,40.676747,16.078534
076074,40.190715,16.076348
076075,40.035808,16.304686
076076,40.819326,15.538428
076077,40.23971,16.053078
076078,40.020607,16.137882
076079,40.545913,15.558963
076080,40.247312,16.271182
076081,40.247891,15.890397
076082,40.488266,15.677963
076083,40.543914,15.638265
076084,40.569813,15.552562
076085,40.147158,16.289501
076086,40.269694,15.966769
076087,40.124809,16.151781
076088,39.978107,16.296286
076089,40.583615,15.675465
076090,40.694219,16.016271
076091,40.31661,15.791071
076092,40.025658,15.776787
076093,40.581017,15.989872
076094,40.665873,15.92007
076095,40.961323,15.814863
076096,40.598647,15.507246
076097,39.973195,16.085353
076098,40.340711,15.900773
076099,40.929822,15.734562
076100,40.378311,15.732769
077001,40.491016,16.157977
077002,40.313827,16.229961
077003,40.412918,16.691097
077004,40.588018,16.192376
077005,40.394414,16.172578
077006,40.187312,16.424986
077007,40.379916,16.437084
077008,40.501218,16.454683
077009,40.548418,16.227178
077010,40.394414,16.144578
077011,40.63262,16.282778
077012,40.60102,16.37928
077013,40.749622,16.235775
077014,40.447642,16.473574
077015,40.56842,16.502484
077016,40.28841,16.568171
077017,40.552221,16.666887
077018,40.148212,16.538889
077019,40.535317,16.184577
077020,40.390527,16.556732
077021,40.21046,16.676376
077022,40.517944,16.545945
077023,40.171312,16.525589
077024,40.527518,16.31918
077025,40.11191,16.387986
077026,40.487117,16.248079
077027,40.401238,16.231594
077028,40.620076,16.143617
077029,40.245213,16.469687
077030,40.169912,16.443487
077031,40.249792,16.69804
078001,39.7231,16.089885
078002,39.493695,15.952084
078003,39.493005,16.38495
078004,39.117469,16.166663
078005,39.928575,15.82398
078006,39.924121,16.469869
078007,39.958107,16.379488
078008,39.13049,16.252695
078009,39.697882,16.127128
078010,39.133189,16.074591
078011,39.952438,16.582284
078012,39.241693,16.341796
078013,39.162203,16.082536
078014,39.177191,16.288295
078015,39.617973,15.861853
078016,39.100891,16.410099
078017,39.500197,16.274461
078018,39.419799,16.749002
078019,39.585296,15.900282
078020,39.690177,15.883999
078021,39.560673,16.801158
078022,39.50585,16.759549
078023,39.412448,16.822564
078024,40.093911,16.504289
078025,39.49625,16.947448
078026,39.256292,16.220093
078027,39.147491,16.303296
078029,39.785022,16.315928
078030,39.351639,16.284431
078031,39.308093,16.194392
078032,39.992408,16.47759
078033,39.815494,16.202772
078034,39.310094,16.339895
078035,39.218492,16.334796
078036,39.860405,16.382789
078037,39.276092,16.175392
078038,39.542497,16.128287
078039,39.507796,16.114988
078040,39.516595,15.941584
078041,39.828804,16.312488
078042,39.090189,16.158393
078043,39.119091,16.399698
078045,39.596685,16.333056
078046,39.517201,16.726501
078047,39.567602,16.772801
078048,39.67773,15.821128
078049,39.237492,16.253094
078050,39.219691,16.206093
078051,39.565697,16.053673
078052,39.275892,16.09179
078053,39.225192,16.330296
078054,39.721401,16.170186
078055,39.234427,16.069517
078056,39.817846,16.386644
078057,39.836404,16.261987
078058,39.414294,16.029787
078059,39.14199,16.235694
078060,39.724499,15.854179
078061,39.466163,15.999259
078062,39.166767,16.149135
078063,39.95352,15.973719
078064,39.936304,15.97658
078065,39.319506,16.312166
078066,39.463378,16.137829
078067,39.20709,16.07649
078068,39.448299,16.610499
078069,39.742265,16.122825
078070,39.446105,16.287255
078071,39.717518,15.849327
078072,39.15499,16.248595
078073,39.599698,16.053285
078074,39.467201,16.834804
078075,39.205592,16.331996
078076,39.315993,16.173791
078077,39.299593,16.175091
078078,39.170791,16.306396
078079,39.263596,16.195352
078080,39.526897,16.110587
078081,39.404795,16.15799
078082,40.04301,16.534391
078083,39.843941,16.135613
078084,39.888303,15.98678
078085,39.648699,16.063385
078086,40.099411,16.481889
078087,40.053809,16.446088
078088,39.800172,15.909528
078089,39.529394,16.681569
078090,39.05999,16.4567
078091,39.359893,16.039588
078092,39.871915,15.905552
078093,39.162192,16.410498
078094,39.228492,16.264894
078096,39.10949,16.302896
078097,39.234093,16.325495
078098,39.261393,16.338595
078099,39.487501,16.815803
078100,39.900406,16.43199
078101,39.900902,15.779276
078102,39.331993,16.184383
078103,40.109711,16.580191
078104,39.618199,16.159687
078105,39.178764,16.323409
078106,39.398495,16.287193
078107,39.987009,16.601693
078109,39.468496,16.112588
078110,39.307994,16.321094
078111,39.809603,16.163285
078112,39.427095,16.123789
078113,39.5831,16.420193
078114,39.569899,16.361492
078115,39.7116,16.048491
078116,39.338893,16.14349
078117,39.604797,15.914882
078118,39.581818,16.454187
078119,39.252976,16.697377
078120,39.889205,16.330288
078121,39.668201,16.29739
078122,39.308892,16.050788
078123,39.557408,16.119089
078124,39.490596,16.109788
078125,39.848174,15.794971
078126,39.136389,16.111592
078127,39.342094,16.311247
078128,39.660948,16.028228
078129,39.586119,16.070479
078130,39.819501,15.854578
078131,39.622798,15.983783
078132,39.746199,15.836379
078133,39.54709,16.329117
078134,39.192492,16.318196
078135,39.365194,16.15169
078136,39.776837,16.156472
078137,39.449801,16.885405
078138,39.81666,15.790547
078139,39.128688,16.308213
078140,39.090288,16.127493
078142,39.668801,16.31049
078143,39.299411,16.33945
078145,39.6209,16.27169
078146,39.656901,16.339491
078147,39.464901,16.946006
078148,39.506296,16.145588
078149,39.941303,15.805176
078150,39.870107,16.530667
078152,39.5854,16.432894
078153,39.7556,15.91358
078154,39.846505,16.455191
078155,39.310894,16.292094
078156,39.294833,16.450109
078157,39.616315,16.577896
079002,39.02499,16.596404
079003,38.793085,16.448103
079004,38.941788,16.462202
079005,39.013391,16.768407
079007,38.680783,16.435404
079008,38.568681,16.524607
079009,39.017992,16.786408
079011,38.826186,16.508804
079012,38.93199,16.85831
079017,38.881287,16.485603
079018,38.642336,16.38748
079020,39.05669,16.4549
079023,38.82996,16.431557
079024,38.719483,16.417203
079025,38.728984,16.432103
079027,39.018824,16.742749
079029,38.680383,16.410603
079030,39.02219,16.486101
079033,39.071689,16.284496
079034,38.840086,16.409602
079036,38.967791,16.781308
079039,38.826185,16.3134
079042,38.647383,16.486205
079043,39.047789,16.355098
079047,38.995559,16.162568
079048,38.961095,16.388327
079052,38.99629,16.579604
079055,38.676978,16.462646
079056,38.73965,16.507381
079058,38.974489,16.530503
079059,38.823355,16.426384
079060,38.979987,16.203296
079061,38.50498,16.503507
079063,38.601282,16.519607
079065,38.84618,16.380042
079068,39.01339,16.627904
079069,38.858841,16.364824
079071,39.027792,16.836309
079072,38.928093,16.493077
079073,39.081748,16.248479
079074,39.074949,16.232759
079077,38.948986,16.471932
079080,38.74877,16.51291
079081,38.721458,16.498972
079083,39.09189,16.292396
079087,39.036893,16.160718
079088,38.725584,16.423703
079089,38.748534,16.452216
079092,38.98579,16.582504
079094,38.701383,16.473005
079095,39.043692,16.755907
079096,38.953917,16.388125
079099,39.005388,16.320098
079108,38.837986,16.518704
079110,39.060284,16.193707
079114,38.846804,16.343454
079115,39.004389,16.468401
079116,38.637882,16.487106
079117,38.532681,16.522007
079118,38.622582,16.528307
079122,38.711783,16.409703
079123,38.666883,16.481205
079126,38.982284,16.629684
079127,38.899625,16.74433
079129,39.013189,16.4163
079130,39.010891,16.726907
079131,38.911388,16.513903
079133,38.909644,16.656018
079134,39.01939,16.569103
079137,38.687717,16.550044
079138,39.08289,16.371898
079139,38.946589,16.680106
079142,38.779485,16.512205
079143,38.765485,16.537605
079146,39.02179,16.581803
079147,38.943288,16.508303
079148,38.653382,16.372803
079151,38.776385,16.461003
079157,38.99919,16.663205
079160,38.964507,16.302145
080001,38.050669,16.133204
080002,38.302674,16.222904
080003,38.436192,16.080633
080004,38.272273,16.148402
080005,38.19097,16.168222
080006,38.026667,15.821398
080007,38.288471,15.807795
080008,38.185372,16.137003
080009,38.09067,16.149304
080010,38.48317,16.453054
080011,37.995067,15.931901
080012,38.148971,16.174004
080013,37.930625,15.917452
080014,37.962968,16.100405
080015,38.013268,16.082604
080016,38.183669,15.723094
080017,38.432257,16.481958
080018,38.216069,15.659192
080019,38.505477,16.086298
080020,38.315043,16.199783
080021,38.09267,16.086403
080022,38.084567,15.766596
080023,38.176571,16.117803
080024,38.10187,16.089903
080025,38.381377,16.409007
080026,38.246819,16.138812
080027,38.415957,16.097429
080028,38.353949,16.080602
080029,38.004659,15.857397
080030,38.275372,15.927997
080031,38.234071,15.917798
080032,38.465776,16.064198
080033,38.038715,16.087049
080034,38.212669,15.693693
080035,38.45974,16.110777
080036,38.27233,16.219753
080037,38.438176,16.15
080038,38.423974,15.898995
080039,38.322175,16.302605
080040,38.365476,16.264904
080041,38.173369,15.741395
080042,38.492577,16.082098
080043,38.238537,16.265509
080044,38.378051,16.203148
080045,38.300663,16.330362
080046,38.440632,16.099161
080047,38.353976,16.288304
080048,38.303772,15.881296
080049,38.433713,16.060471
080050,37.920384,15.777857
080051,38.308445,16.031862
080052,38.453679,16.552009
080053,37.982766,15.757997
080054,38.003165,15.695096
080055,38.293593,15.98414
080056,37.966667,15.986702
080057,38.357449,15.846565
080058,38.475763,16.452501
080059,38.411878,16.452507
080060,38.219972,16.046501
080061,38.406509,16.077455
080062,38.227673,16.202204
080063,38.103539,15.639756
080064,38.418295,16.481189
080065,38.411996,15.95924
080066,38.047268,15.894699
080067,38.321976,16.400907
080068,37.927565,15.765998
080069,38.487283,15.976495
080070,38.073769,16.058302
080071,38.386958,16.108164
080072,38.365076,16.277704
080073,38.010967,15.834398
080074,38.148371,16.066002
080075,38.523678,16.135299
080076,38.281172,15.890397
080077,38.211269,15.736594
080078,38.255372,15.970499
080079,38.092788,16.083088
080080,38.172569,15.757795
080081,38.263471,15.854796
080082,38.218773,16.195604
080083,38.169169,15.789196
080084,38.243571,15.932698
080085,38.25067,15.718993
080086,38.335093,15.871255
080087,38.512877,16.100699
080088,38.276163,16.29816
080089,38.263771,15.878497
080090,38.000068,16.032803
080091,38.416078,16.470308
080092,38.476612,16.467263
080093,38.355054,16.014778
080094,38.322673,16.007499
080095,38.317073,15.984398
080096,38.220112,15.637381
080097,38.48317,15.916271
101001,39.211944,16.889318
101002,39.227416,16.778569
101003,39.30636,16.973792
101004,39.250284,16.960659
101005,39.269034,16.767453
101006,39.244086,16.788333
101007,39.381732,17.061353
101008,39.369092,17.132857
101009,39.15835,16.773505
101010,39.187389,16.878282
101011,39.423701,17.002308
101012,39.035445,16.979263
101013,38.959993,17.093315
