comune,comune_codice_istat,nome_file,nome_cod_istat,link_stemma_cod_istat_ods,link_stemma_nomi_ods,link_stemma_araldica
Tadasuni,95064,Tadasuni-Stemma.png,095064.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095064.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Tadasuni-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Tadasuni-Stemma.png?fit=213%2C300&ssl=1
Terralba,95065,Terralba-Stemma.png,095065.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095065.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Terralba-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Terralba-Stemma.png?fit=213%2C300&ssl=1
Tramatza,95066,Tramatza-Stemma.png,095066.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095066.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Tramatza-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Tramatza-Stemma.png?fit=201%2C300&ssl=1
Tresnuraghes,95067,Tresnuraghes-Stemma.png,095067.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095067.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Tresnuraghes-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Tresnuraghes-Stemma.png?fit=230%2C300&ssl=1
Ulà Tirso,95068,Ulà_Tirso-Stemma.png,095068.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095068.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Ulà_Tirso-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Ulà_Tirso-Stemma.png?fit=286%2C300&ssl=1
Uras,95069,Uras.jpg,095069.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095069.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Uras.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Uras.jpg?fit=218%2C300&ssl=1
Usellus,95070,Usellus-Stemma.png,095070.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095070.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Usellus-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Usellus-Stemma.png?fit=204%2C300&ssl=1
Villanova Truschedu,95071,Villanova_Truschedu-Stemma.png,095071.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095071.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Villanova_Truschedu-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Villanova_Truschedu-Stemma.png?fit=227%2C300&ssl=1
Villaurbana,95072,Villaurbana-Stemma.png,095072.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095072.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Villaurbana-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Villaurbana-Stemma.png?fit=230%2C300&ssl=1
Villa Verde,95073,Villa_Verde-Stemma.png,095073.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095073.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Villa_Verde-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Villa_Verde-Stemma.png?fit=239%2C300&ssl=1
Zeddiani,95074,Zeddiani-Stemma.png,095074.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095074.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Zeddiani-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Zeddiani-Stemma.png?fit=227%2C300&ssl=1
Zerfaliu,95075,Zerfaliu-Stemma.png,095075.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095075.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Zerfaliu-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Zerfaliu-Stemma.png?fit=227%2C300&ssl=1
Siapiccia,95076,Siapiccia-Stemma.png,095076.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095076.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Siapiccia-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Siapiccia-Stemma.png?fit=227%2C300&ssl=1
Curcuris,95077,curcuris-1.jpg,095077.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095077.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/curcuris-1.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/curcuris-1.jpg?fit=199%2C300&ssl=1
Soddì,95078,Soddì-Stemma.png,095078.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095078.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Soddì-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Soddì-Stemma.png?fit=202%2C300&ssl=1
Bosa,95079,bosa-1.jpg,095079.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095079.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/bosa-1.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/bosa-1.jpg?fit=262%2C300&ssl=1
Flussio,95080,flussio-1.jpg,095080.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095080.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/flussio-1.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/flussio-1.jpg?fit=204%2C300&ssl=1
Laconi,95082,Laconi-A.jpg,095082.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095082.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Laconi-A.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Laconi-A.jpg?fit=201%2C300&ssl=1
Magomadas,95083,Magomadas-Stemma.png,095083.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095083.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Magomadas-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Magomadas-Stemma.png?fit=226%2C300&ssl=1
Modolo,95084,Modolo-Stemma.png,095084.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095084.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Modolo-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Modolo-Stemma.png?fit=218%2C300&ssl=1
Montresta,95085,Montresta-Stemma.png,095085.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095085.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Montresta-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Montresta-Stemma.png?fit=229%2C300&ssl=1
Sagama,95086,Sagama-Stemma.png,095086.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095086.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Sagama-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Sagama-Stemma.png?fit=223%2C300&ssl=1
Suni,95087,Suni-Stemma.png,095087.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095087.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Suni-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Suni-Stemma.png?fit=267%2C300&ssl=1
Tinnura,95088,Tinnura-Stemma.png,095088.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/095088.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Tinnura-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Tinnura-Stemma.png?fit=201%2C300&ssl=1
Ailoche,96001,ailoche.jpg,096001.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096001.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/ailoche.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/ailoche.jpg?fit=229%2C300&ssl=1
Andorno Micca,96002,Andorno-Micca.jpg,096002.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096002.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Andorno-Micca.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Andorno-Micca.jpg?fit=229%2C300&ssl=1
Benna,96003,Benna-A.jpg,096003.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096003.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Benna-A.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Benna-A.jpg?fit=203%2C300&ssl=1
Biella,96004,biella.jpg,096004.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096004.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/biella.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/biella.jpg?fit=257%2C300&ssl=1
Bioglio,96005,bioglio.jpg,096005.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096005.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/bioglio.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/bioglio.jpg?fit=229%2C300&ssl=1
Borriana,96006,borriana0.jpg,096006.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096006.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/borriana0.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/borriana0.jpg?fit=263%2C300&ssl=1
Brusnengo,96007,brusnengo.jpg,096007.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096007.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/brusnengo.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/brusnengo.jpg?fit=235%2C300&ssl=1
Callabiana,96008,callabiana.jpg,096008.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096008.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/callabiana.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/callabiana.jpg?fit=229%2C300&ssl=1
Camandona,96009,camandona-1.jpg,096009.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096009.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/camandona-1.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/camandona-1.jpg?fit=232%2C300&ssl=1
Camburzano,96010,Camburzano.jpg,096010.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096010.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Camburzano.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Camburzano.jpg?fit=215%2C300&ssl=1
Candelo,96012,Candelo-1.jpg,096012.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096012.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Candelo-1.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Candelo-1.jpg?fit=252%2C300&ssl=1
Caprile,96013,caprile.jpg,096013.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096013.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/caprile.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/caprile.jpg?fit=223%2C300&ssl=1
Casapinta,96014,casapinta.jpg,096014.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096014.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/casapinta.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/casapinta.jpg?fit=229%2C300&ssl=1
Castelletto Cervo,96015,Castelletto-Cervo.jpg,096015.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096015.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Castelletto-Cervo.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Castelletto-Cervo.jpg?fit=227%2C300&ssl=1
Cavaglià,96016,Cavaglia.jpg,096016.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096016.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Cavaglia.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Cavaglia.jpg?fit=229%2C300&ssl=1
Cerrione,96018,Cerrione-3.jpg,096018.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096018.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Cerrione-3.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Cerrione-3.jpg?fit=230%2C300&ssl=1
Coggiola,96019,coggiola.jpg,096019.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096019.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/coggiola.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/coggiola.jpg?fit=240%2C300&ssl=1
Cossato,96020,cossato.jpg,096020.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096020.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/cossato.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/cossato.jpg?fit=236%2C300&ssl=1
Crevacuore,96021,Crevacuore.jpg,096021.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096021.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Crevacuore.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Crevacuore.jpg?fit=229%2C300&ssl=1
Curino,96023,curino.jpg,096023.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096023.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/curino.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/curino.jpg?fit=229%2C300&ssl=1
Donato,96024,Donato.jpg,096024.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096024.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Donato.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Donato.jpg?fit=229%2C300&ssl=1
Dorzano,96025,Dorzano.jpg,096025.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096025.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Dorzano.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Dorzano.jpg?fit=229%2C300&ssl=1
Gaglianico,96026,gaglianico.jpg,096026.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096026.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/gaglianico.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/gaglianico.jpg?fit=230%2C300&ssl=1
Gifflenga,96027,Gifflenga-0.jpg,096027.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096027.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Gifflenga-0.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Gifflenga-0.jpg?fit=225%2C300&ssl=1
Graglia,96028,graglia.jpg,096028.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096028.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/graglia.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/graglia.jpg?fit=229%2C300&ssl=1
Magnano,96030,Magnano-Stemma.png,096030.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096030.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Magnano-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Magnano-Stemma.png?fit=229%2C300&ssl=1
Massazza,96031,Massazza-Stemma.png,096031.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096031.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Massazza-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Massazza-Stemma.png?fit=227%2C300&ssl=1
Masserano,96032,Masserano-Stemma.png,096032.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096032.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Masserano-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Masserano-Stemma.png?fit=247%2C300&ssl=1
Mezzana Mortigliengo,96033,Mezzana_Mortigliengo-Stemma.png,096033.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096033.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Mezzana_Mortigliengo-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Mezzana_Mortigliengo-Stemma.png?fit=236%2C300&ssl=1
Miagliano,96034,Miagliano-0.jpg,096034.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/096034.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Miagliano-0.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2021/05/Miagliano-0.jpg?fit=222%2C300&ssl=1
