pro_com_t,cf
090071,00075850909
090072,00248560906
090073,80005320900
090074,82004710909
090075,81000970905
090076,92081820901
090077,00206220907
090078,00233770908
090079,80005850906
090080,00124140906
090081,82004930903
090082,82005770902
090083,00337180905
090084,00336160908
090085,91027260909
090086,92002270905
090087,92009700904
090088,91007430902
090089,01391300900
090090,90004050903
090091,00152340915
090092,95005740832
091001,00160010914
091002,82000990919
091003,00162890917
091004,00180590911
091005,82001410917
091006,82001690914
091007,00161980917
091008,00157770918
091009,80006550919
091010,00052840915
091011,00155020910
091012,00157780917
091016,81000250910
091017,00160210910
091018,00155030919
091019,82001050911
091024,00169690914
091025,00160510913
091026,00160250916
091027,80003250919
091028,80005190915
091031,82000850915
091032,00133930917
091033,80005110913
091035,00152050910
091037,00139020911
091038,00154860910
091039,00163510910
091040,80006160917
091041,80005430915
091042,82001270915
091043,80004550911
091044,83000270914
091046,93002340912
091047,00161820915
091050,83000470910
091051,00053070918
091055,00156030918
091056,00601080914
091057,80004790913
091058,80003810910
091059,80006610911
091060,80005410917
091061,80005130911
091062,93002110919
091063,00134670918
091064,00154850911
091066,00177790912
091067,00161070917
091068,80006560918
091069,00152060919
091070,00150310910
091071,80003610914
091072,82000750917
091073,93002270911
091077,80004710911
091083,00153320916
091084,00164080913
091085,00141070912
091086,00160130910
091088,82000930915
091089,82000170918
091090,81000970913
091091,81001570910
091093,00162960918
091094,80004730919
091095,00068560911
091097,82000250918
091098,00151970910
091099,82001450913
091100,00160240917
091101,82000010916
091103,91001010916
091104,93006070911
092003,80004870921
092009,00147990923
092011,80018070922
092015,80013450921
092037,80011730928
092050,92010680921
092051,00288630924
092066,80006310926
092068,80002090928
092074,80004890929
092075,80004000925
092080,80014650925
092090,80009610926
092099,00492250923
092105,92010020920
092108,92027670923
092109,92033080927
093001,81000570937
093002,81000590935
093004,00090320938
093005,80001730938
093006,81000610931
093007,80005350931
093008,00159030931
093009,80001470931
093010,80004930931
093011,81001070937
093012,81000630939
093013,80003670934
093014,90001510933
093015,90001520932
093016,81001750934
093017,00142410935
093018,80005330933
093019,00214770935
093020,81000650937
093021,00194940938
093022,00162440937
093024,81000670935
093025,81000530931
093026,81017750936
093027,81000690933
093028,80006740932
093029,00207740937
093030,81001310937
093031,00194820932
093032,00077810935
093033,80002150938
093034,80005430931
093035,80003650936
093036,80000890931
093037,80001830936
093038,00095400933
093039,00203720933
093040,80001210931
093041,80003930932
093042,81004930939
093043,80003970938
093044,00207290933
093045,81001150937
093046,81001110931
093047,90000930934
093049,81017650938
093050,90001080937
093051,80000950933
093052,81005010939
093053,01772920938
094001,80001830944
094002,00067060947
094003,00069680940
094004,00056600943
094005,00060680949
094006,00057170946
094007,00070170949
094008,00038870945
094009,80000990947
094010,80002270942
094011,90000700949
094012,90000100942
094013,80002490946
094014,80001890948
094015,00067470948
094016,00067360941
094017,00031500945
094018,80001270943
094019,00062380944
094020,80050230947
094021,80003850940
094022,00070680947
094023,00034670943
094024,90000650946
094025,00069850949
094026,80002410944
094027,00059460949
094028,00069590941
094029,80001970948
094030,80001790940
094031,00055460943
094032,00067190942
094033,80000070948
094034,00055450944
094035,80050690942
094036,80050550948
094037,00056650948
094038,00067770941
094039,80003930940
094040,80000510943
094041,80050240946
094042,80002310946
094043,80002690941
094044,00053710943
094045,00031730948
094046,80000030942
094047,80000470940
094048,80002550947
094049,00056870942
094050,80002430942
094051,80001950940
094052,80000270944
095001,00068600956
095002,00077720951
095003,00070480959
095004,00072510951
095005,00085240950
095006,80004550952
095007,80007390950
095008,80007320957
095009,80007540950
095010,80007220959
095011,00074690959
095012,80030310959
095013,00072000953
095014,80005650959
095015,00067610956
095016,80005490950
095017,00541880951
095018,80002210955
095019,00073930950
095020,80003470954
095021,00072080955
095022,80006690954
095023,00069670958
095024,80004530954
095025,80001090952
095026,00074190950
095027,00071720957
095028,00073740953
095029,00070400957
095030,00074170952
095031,00064230956
095032,80031650957
095033,00077710952
095034,80005850955
095035,00074700956
095036,80007460951
095037,80005470952
095038,00052090958
095039,80006890950
095040,80030320958
095041,00072980956
095042,00074160953
095043,00070490958
095044,00073460958
095045,00073500951
095046,00070950951
095047,00072260953
095048,00074670951
095049,00068900950
095050,00068380955
095051,80004390953
095052,80005090958
095053,00070890959
095054,00082880956
095055,00073530958
095056,00070840954
095057,00688810951
095058,80030370953
095059,80000970956
095060,80007200951
095061,00074180951
095062,80000910952
095063,80006190955
095064,00074760950
095065,00063150957
095066,00072010952
095067,00071770952
095068,00070510953
095069,80000590952
095070,00073880957
095071,80000650954
095072,00071740955
095073,00073870958
095074,00070410956
095075,80001210956
095076,80003110956
095077,80006660957
095078,80036030957
095079,83000090916
095080,00158950915
095082,81001370915
095083,00161510912
095084,00161500913
095085,83002350912
095086,00158960914
095087,83001330915
095088,83001310917
096001,82004010029
096002,00335290029
096003,81003850021
096004,00221900020
096005,00229290028
096006,81005410022
096007,00389360025
096008,81000450023
096009,83000110029
096010,00392760021
096012,81001790021
096013,00384930020
096014,83000370029
096015,00432790020
096016,00326680022
096018,81019360023
096019,82000890028
096020,83000070025
096021,82001090024
096023,83000870028
096024,81002930022
096025,00380100024
096026,00202080024
096027,80008580021
096028,00266350024
096030,81002050029
096031,81005450028
096032,00241500024
096033,83000390027
096034,81002150027
096035,00392750022
096037,00374120020
096038,00381700020
096039,00384810024
096040,00351490024
096041,81001490028
096042,81003150026
096043,83000970026
096044,00390570026
096046,81002130029
096047,00373340025
096048,82001450020
096049,00328170022
096050,00351920020
096053,00390240026
096054,81002530020
096055,00390580025
096056,00394740021
096057,81003810025
096058,81065860025
096059,81005750021
096063,81001870021
096064,82002270021
096065,83000330023
096066,81002310027
096067,00390220028
096068,81001530021
096069,81002410025
096071,83001090022
096072,83000910022
096074,83000930020
096075,83001770029
096076,81005790027
096077,83001790027
096078,80006940029
096079,81005730023
096080,81002470029
096081,81065100026
096082,81000630020
096083,00390230027
096085,00241280023
096086,81021460027
096087,02677680023
096088,90071560024
097001,83007090133
097002,85001580134
097003,00721860138
097004,00548170133
097005,00624020137
097006,85001610139
097007,00444270136
097008,00563380138
097009,91002210135
097010,85001590133
097011,00666090139
097012,85001510131
097013,82001550167
097014,00330080169
097015,00561530130
097016,00631280138
097017,85001370130
097018,83001130133
097019,83007650134
097020,85001410134
097021,00721850139
097022,00505190132
097023,83006690131
097024,83007970136
097025,00617350137
097026,82002850137
097027,00559700133
097028,85001730135
097029,00565360138
097030,00570640136
097031,00624600136
097032,00651610131
097033,00624040135
097034,00326840162
097035,00432770139
097036,00426650131
097037,83002960132
097038,83003020134
097039,85002420132
097040,83006970137
097042,00623530136
097043,83007030139
097044,00504810136
097045,00556750131
097046,00629950130
097047,00559900139
097048,00703920132
097049,00612960138
097050,00621050137
097051,00506390137
097052,82003070164
097053,85001450130
097054,85001990135
097055,00548190131
097056,82002070132
097057,00566690137
097058,85001390138
097059,00634350136
097060,83006990135
097061,00556800134
097062,85000710138
097063,00657520136
097064,00598500130
097065,83006950139
097067,83005870130
097068,00689500130
097069,00622450138
097070,00617330139
097071,85001650135
097072,00706280138
097074,85001330134
097075,83003420136
097076,00570830133
097077,83003580137
097078,83003460132
097079,00568130132
097082,83004340135
097083,00609660139
097084,83003560139
097086,00291340164
097090,00685790131
097091,03504880133
097092,94035580136
097093,03748850132
098001,84503440152
098002,82502570151
098003,84503340154
098004,84500250158
098005,84503540159
098006,03684020153
098008,84502640158
098009,84503780151
098010,01507990156
098011,82501130155
098012,84504860150
098013,82501210155
098014,82502070152
098015,84503060158
098017,03593960150
098018,84503600151
098019,02031600154
098020,84507410151
098021,84502770153
098022,82501960155
098023,82503640151
098024,84501510154
098025,84503400156
098026,82500030158
098027,84504340153
098028,84504680152
098029,82502970153
098030,82501550154
098031,84507570152
098032,84502880150
098033,82500110158
098034,01035470150
098035,82502910159
098036,84506140155
098037,84502940152
098038,82500190150
098039,84507390155
098040,84507950156
098041,84504300157
098042,82503970152
098043,82501480154
098044,84503520151
098045,84506650153
098046,84503000154
098047,03946020157
098048,84507970154
098049,03946010158
098050,84503930152
098051,03946030156
098052,90508210151
098053,82502920158
098054,00970030151
098055,09456750158
098056,84503320156
098057,03541000968
098058,82502410150
098059,84503080156
098060,84502960150
098061,84507350159
098062,10151890968
099001,00250950409
099002,00343840401
099003,00616520409
099004,82005670409
099005,00391260403
099006,00664480407
099008,82005750409
099009,00613010404
099011,00607140407
099013,00324360403
099014,00304260409
099015,82006930406
099016,82009450402
099017,82005910409
099018,01219190400
099020,00392080404
099021,80008970412
099022,00364720417
099023,00360640411
099024,00217050418
099025,00315680413
099026,80008730410
099027,00364280412
099028,04110220409
099029,91158830405
100001,84003690488
100002,01342090485
100003,00584640486
100004,00574130480
100005,84006890481
100006,01185740485
100007,01159850484
101001,00338420797
101002,00319580791
101003,00337920797
101004,00333110799
101005,00301160792
101006,00315660795
101007,00341420792
101008,00314310798
101009,00297910796
101010,81000250795
101011,00297210791
101012,00319390795
101013,81004130795
101014,00297630790
101015,00301240792
101016,00297610792
101017,00297950792
101018,00311290795
101019,00239690795
101020,00312790793
101021,81004310793
101022,00297460792
101023,81004470795
101024,00337940795
101025,00327210795
101026,00298090796
101027,81004430799
102001,00313680795
102002,00297820797
102003,00296880792
102004,00298720798
102005,00297810798
102006,00326670791
102007,00326650793
102008,00303060792
102009,00298600792
102010,00298150798
102011,00297790792
102012,00346710791
102013,00371570797
102014,00392350799
102015,00323010793
102016,00323360792
102017,00323420794
102018,00323880799
102019,00323370791
102020,01532380795
102021,00346700792
102022,00298160797
102023,00363920794
102024,00319140794
102025,00392000790
102026,00324940790
102027,00327770798
102028,00347570798
102029,00279020796
102030,00322890799
102031,00322590795
102032,00337960793
102033,00323430793
102034,00352950794
102035,00323900795
102036,00311700793
102037,00278200795
102038,00339420796
102039,00261780795
102040,00353840796
102041,00361220791
102042,00322880790
102043,00327470795
102044,00313710790
102045,00324460799
102046,00333020790
102047,00302030796
102048,00323400796
102049,00313730798
102050,00327070793
103001,83001330030
103002,00421660036
103003,00475760039
103004,00436310031
103005,00475640033
103006,00422770032
103007,00417230034
103008,00388490039
103009,00588010033
103010,00433350030
103011,00422700039
103012,00423230036
103013,81000550038
103014,00421690033
103015,00421070038
103016,00422710038
103017,84003980038
103018,00431320035
103019,00200430031
103021,00417240033
103022,00436290035
103023,00425820032
103024,00420840035
103025,00421680034
103026,00422760033
103028,00426370037
103029,00420830036
103031,00422780031
103032,00436330039
103033,00426450037
103034,00221740038
103035,00332450030
103036,84005740034
103037,00477160030
103038,00436320030
103039,00421450032
103040,00311870034
103041,00425540036
103042,00421650037
103043,00436340038
103044,84003060039
103045,00431340033
103046,00438300030
103047,83001910039
103048,00430230037
103049,84003540030
103050,00422730036
103051,00278890033
103052,00421630039
103053,00421730037
103054,00421700030
103055,00426060034
103056,00422790030
103057,00423240035
103058,00295840037
103059,00348150038
103060,00431330034
103061,84003920034
103062,00431300037
103064,00201600038
103065,00420850034
103066,00421140039
103067,83002830038
103068,00422720037
103069,00436300032
103070,00426070033
103071,00270210032
103072,00182910034
103074,84003660036
103075,00233410034
103076,00428420038
103077,00421740036
103078,02476150038
103079,02582420036
108001,02254070150
108002,02310520156
108003,02788420152
108004,87003290159
108005,01516690151
108006,03352640159
108007,87001490157
108008,01556360152
108009,02336340159
108010,03959350152
108011,83000230157
108012,03243880154
108013,02906850157
108014,03602230157
108015,01495680157
108016,87001790150
108017,01477970154
108018,01617320153
108019,83000130159
108020,01566130157
108021,03032720157
108022,83008920155
108023,00834770158
108024,01063800153
108025,03611240155
108026,03340310154
108027,83005620154
108028,02968150157
108029,01039700156
108030,01745100154
108031,02863360158
108032,03613110158
108033,02030880153
108034,02965420157
108035,01731060156
108036,05827280156
108037,83003560154
108038,03611890157
108039,00870790151
108040,01650780156
108041,00866640154
108042,87003530158
108043,83007340157
108044,01482570155
108045,00841910151
108046,03131650156
108047,83003380157
108048,83001210158
108049,03245720150
108050,02026560157
108051,02843410156
108052,87003770150
108053,02846660153
108054,83000890158
108055,02924070150
109001,81000890442
109002,80001030446
109003,81001490440
109004,00334340445
109005,81001750447
109006,00334990447
109007,81001090448
109008,81001170448
109009,00357010446
109010,00169370442
109011,00380940445
109012,81001450444
109013,81001810449
109014,00357180447
109015,00400660445
109016,81001970441
109017,81002030443
109018,00218260446
109019,81001850445
109020,81000670448
109021,00396470445
109022,00357030444
109023,81001270446
109024,81000910448
109025,81000850446
109026,81001330448
109027,81001050442
109028,00356970442
109029,00390830446
109030,81001950443
109031,00385810445
109032,81001890441
109033,81001530443
109034,81003650447
109035,00358210441
109036,00330500448
109037,81001350446
109038,81002090447
109039,80000970444
109040,00377160445
110001,81001210723
110002,00741610729
110003,83001630728
110004,81000530725
110005,00377420716
110006,81002110724
110007,81000710715
110008,81002210722
110009,83000350724
110010,81002170710
111001,00458060928
111002,80019510926
111003,80001950924
111004,80019570920
111005,02431060926
111006,81001830926
111007,80018850927
111008,81001650928
111009,81001610922
111010,81002450922
111011,92017230928
111012,00520370925
111013,80005740925
111014,80004050920
111015,80003930924
111016,00483310926
111017,80011830926
111018,00161670914
111019,81000170910
111020,00171430911
111021,00236000923
111022,82003600929
111023,81000290916
111024,82001570926
111025,81000230912
111026,80015830922
111027,00473680924
111028,81002090926
111029,80010850925
111030,00512250929
111031,82000130920
111032,80008970925
111033,80007250923
111034,00493110928
111035,00376610929
111036,00159990910
111037,82002150926
111038,82002070926
111039,80012750925
111040,81002530921
111041,82001930922
111042,80000630923
111043,00528900921
111044,81001970920
111045,81000190918
111046,81000130914
111047,82002130928
111048,81000150912
111049,81003590924
111050,00161690912
111051,80019670928
111052,00497620922
111053,82000530921
111054,81002390920
111055,00532150927
111056,90005610929
111057,81001870922
111058,00160520912
111059,00518190921
111060,82001850922
111061,80016750921
111062,82001790920
111063,81002010924
111064,80015950928
111065,01423040920
111066,80001610924
111067,82002670923
111068,81003190923
111069,80013490927
111070,81001910926
111071,81002570927
111072,82000170926
111073,82000770923
111074,80018170920
111075,80008070924
111076,80002650929
111077,82001070927
111078,01561670926
111079,81000070912
111080,82001290921
111081,00155310915
111082,00160490918
111083,82002080925
111084,80005610920
111085,80000670929
111086,80014110920
111087,80005100922
111088,80016870927
111089,80013330925
111090,81001590926
111091,82001310927
111092,82001010923
111093,82001730926
111094,82001030921
111095,80014530929
111096,82002040929
111097,82002010922
111098,81002370922
111099,81000730911
111100,82002000923
111101,00517980926
111102,81005130927
111103,80003170927
111104,01391410923
111105,80014170924
111106,82002160925
111107,80017670920
