pro_com_t,<12,>=12,totale
81021,6208,59041,65249
81022,989,10564,11553
81023,130,1708,1838
81024,918,7119,8037
82001,307,3096,3403
82002,139,1732,1871
82003,79,1026,1105
82004,1049,7403,8452
82005,1155,8680,9835
82006,6218,46931,53149
82007,566,5750,6316
82008,204,1671,1875
82009,1500,9553,11053
82010,366,3861,4227
82011,465,3620,4085
82012,77,1189,1266
82013,889,6209,7098
82014,749,7187,7936
82015,276,3414,3690
82016,46,420,466
82017,710,6841,7551
82018,101,1085,1186
82019,339,2701,3040
82020,1462,10109,11571
82021,5256,33541,38797
82022,675,7684,8359
82023,1477,10066,11543
82024,241,2891,3132
82025,204,2709,2913
82026,106,873,979
82027,1184,12810,13994
82028,525,4446,4971
82029,204,2435,2639
82030,337,3187,3524
82031,1346,10548,11894
82032,335,3486,3821
82033,118,1437,1555
82034,1119,9575,10694
82035,1831,10932,12763
82036,502,5856,6358
82037,117,1665,1782
82038,284,1987,2271
82039,116,1630,1746
82040,110,990,1100
82041,70,817,887
82042,77,1291,1368
82043,795,6283,7078
82044,375,3296,3671
82045,611,5796,6407
82046,667,5616,6283
82047,260,2494,2754
82048,3666,24921,28587
82049,4630,32745,37375
82050,607,5272,5879
82051,223,2827,3050
82052,119,1762,1881
82053,69685,571035,640720
82054,3409,27320,30729
82055,229,2847,3076
82056,164,2356,2520
82057,479,5279,5758
82058,170,2875,3045
82059,229,2628,2857
82060,328,4064,4392
82061,130,1259,1389
82062,181,2051,2232
82063,539,4552,5091
82064,907,7340,8247
82065,110,1325,1435
82066,92,878,970
82067,1220,9732,10952
82068,307,2283,2590
82069,23,366,389
82070,2669,22713,25382
82071,1512,11016,12528
82072,516,3641,4157
82073,1057,9191,10248
82074,318,2697,3015
82075,115,1176,1291
82076,282,3041,3323
82077,168,1683,1851
82078,225,2300,2525
82079,2775,16868,19643
82080,337,2827,3164
82081,61,570,631
82082,58,853,911
83001,113,1679,1792
83002,83,611,694
83003,234,2152,2386
83004,83,753,836
83005,4409,35854,40263
83006,33,521,554
83007,607,5170,5777
83008,308,2538,2846
83009,1221,11936,13157
83010,449,3905,4354
83011,295,2809,3104
83012,58,689,747
83013,98,1088,1186
83014,241,2682,2923
83015,105,984,1089
83016,181,2059,2240
83017,190,1977,2167
83018,37,410,447
83019,257,2460,2717
83020,79,1259,1338
83021,160,1156,1316
83022,22,419,441
83023,44,939,983
83024,90,778,868
83025,342,3277,3619
83026,43,551,594
83027,297,2888,3185
83028,380,3483,3863
83029,362,2754,3116
83030,148,2225,2373
83031,25,319,344
83032,770,8377,9147
83033,602,6242,6844
83034,139,1307,1446
83035,153,1471,1624
83036,138,1370,1508
83037,64,620,684
83038,267,2455,2722
83039,137,1472,1609
83040,46,681,727
83041,1158,11176,12334
83042,112,1247,1359
83043,102,874,976
83044,41,609,650
83045,47,511,558
83046,135,1276,1411
83047,304,2042,2346
83048,21661,203885,225546
83049,2659,27225,29884
83050,100,1121,1221
83051,71,840,911
83052,386,4123,4509
83053,46,629,675
83054,210,2371,2581
83055,30,513,543
83056,126,1324,1450
83057,139,1915,2054
83058,76,718,794
83059,31,633,664
83060,266,3290,3556
83061,304,3235,3539
83062,86,1120,1206
83063,174,1888,2062
83064,653,5499,6152
83065,104,1010,1114
83066,1243,11599,12842
83067,99,1161,1260
83068,374,3458,3832
83069,46,849,895
83070,61,658,719
83071,9,172,181
83072,325,3607,3932
83073,77,931,1008
83074,39,541,580
83075,156,1812,1968
83076,583,5846,6429
83077,723,6047,6770
83078,274,3105,3379
83079,153,1665,1818
83080,210,2428,2638
83081,195,2462,2657
83082,97,1083,1180
83083,57,812,869
83084,985,11205,12190
83085,132,1355,1487
83086,459,4046,4505
83087,60,783,843
83088,241,2642,2883
83089,869,8545,9414
83090,114,1164,1278
83091,416,4073,4489
83092,304,3422,3726
83093,181,1512,1693
83094,143,1773,1916
83095,227,2325,2552
83096,407,4386,4793
83097,924,9590,10514
83098,746,6469,7215
83099,577,5375,5952
83100,60,706,766
83101,175,2528,2703
83102,62,875,937
83103,119,1179,1298
83104,397,3543,3940
83105,723,7513,8236
83106,833,6390,7223
83107,533,4960,5493
83108,464,4031,4495
84001,5240,50805,56045
84002,198,2430,2628
84003,831,8182,9013
84004,234,3115,3349
84005,207,2365,2572
84006,101,1123,1224
84007,244,3097,3341
84008,154,1806,1960
84009,604,5377,5981
84010,938,8375,9313
84011,4095,30895,34990
84012,623,6905,7528
84013,295,2390,2685
84014,282,3115,3397
84015,257,2996,3253
84016,84,800,884
84017,3534,28912,32446
84018,516,4836,5352
84019,101,1019,1120
84020,626,5747,6373
84021,3390,31799,35189
84022,210,1530,1740
84023,1123,10886,12009
84024,237,2167,2404
84025,250,2528,2778
84026,601,6554,7155
84027,2477,18884,21361
84028,1575,14243,15818
84029,752,6942,7694
84030,1264,11105,12369
84031,1127,9735,10862
84032,445,3939,4384
84033,1711,16242,17953
84034,511,5034,5545
84035,239,2738,2977
84036,789,6925,7714
84037,193,1986,2179
84038,555,5632,6187
84039,99,1092,1191
84040,297,3940,4237
84041,3915,35163,39078
84042,374,3836,4210
84043,144,1215,1359
85001,65,816,881
85002,34,478,512
85003,382,3902,4284
85004,5766,53659,59425
85005,187,2594,2781
85006,378,3564,3942
85007,7781,63754,71535
85008,130,1545,1675
85009,1017,10169,11186
85010,182,2617,2799
85011,106,1332,1438
85012,942,9169,10111
85013,2865,22738,25603
85014,144,1679,1823
85015,1218,9636,10854
85016,2154,18658,20812
85017,419,4485,4904
85018,498,5203,5701
85019,626,5944,6570
85020,88,1152,1240
85021,313,2925,3238
85022,133,1356,1489
86001,800,6999,7799
86002,340,4147,4487
86003,424,4482,4906
86004,1207,10740,11947
86005,379,3779,4158
86006,487,4091,4578
86007,472,4711,5183
86008,154,1712,1866
86009,2243,23787,26030
86010,279,3134,3413
86011,1270,11409,12679
86012,1118,11936,13054
86013,292,2592,2884
86014,1919,18923,20842
86015,654,5818,6472
86016,664,6150,6814
86017,37,647,684
86018,772,8006,8778
86019,723,6438,7161
86020,395,4053,4448
87001,415,3145,3560
87002,1642,15976,17618
87003,3240,24380,27620
87004,5031,45713,50744
87005,2192,15690,17882
87006,4296,29492,33788
87007,3618,23880,27498
87008,2961,19977,22938
87009,1909,16520,18429
87010,500,4647,5147
87011,3550,32208,35758
87012,841,4264,5105
87013,426,3947,4373
87014,290,2717,3007
87015,31647,262651,294298
87016,893,8226,9119
87017,2599,23989,26588
87018,1378,11395,12773
87019,2598,22518,25116
87020,281,2681,2962
87021,483,4611,5094
87022,371,3289,3660
87023,1513,12382,13895
87024,3812,27107,30919
87025,627,6287,6914
87026,93,943,1036
87027,404,4219,4623
87028,366,3920,4286
87029,6691,42599,49290
87030,1623,10564,12187
87031,790,6633,7423
87032,2069,14012,16081
87033,5386,40370,45756
87034,1827,12811,14638
87035,385,3630,4015
87036,332,2579,2911
87037,1214,9184,10398
87038,956,9496,10452
87039,1374,12627,14001
87040,261,2265,2526
87041,2572,20274,22846
87042,1181,10181,11362
87043,246,2816,3062
87044,1195,6836,8031
87045,875,8408,9283
87046,151,1381,1532
87047,949,6459,7408
87048,862,7499,8361
87049,1650,14584,16234
87050,1335,9795,11130
87051,1981,17781,19762
87052,910,6906,7816
87053,990,7614,8604
87054,551,5253,5804
87055,1063,8386,9449
87056,487,3425,3912
87057,481,3174,3655
87058,474,3612,4086
88001,1337,9608,10945
88002,754,7205,7959
88003,3373,26829,30202
88004,218,2609,2827
88005,1652,14538,16190
88006,5811,47827,53638
88007,211,2604,2815
88008,2218,16839,19057
88009,7097,64184,71281
88010,1183,9606,10789
88011,3006,23970,26976
88012,7624,54647,62271
89001,3191,31299,34490
89002,3164,27328,30492
89003,124,1707,1831
89004,67,908,975
89005,612,6031,6643
89006,1636,15228,16864
89007,46,680,726
89008,218,2153,2371
89009,2331,18807,21138
89010,1297,10550,11847
89011,2054,19865,21919
89012,1467,11878,13345
89013,2555,21187,23742
89014,2415,19307,21722
89015,709,7614,8323
89016,2357,18310,20667
89017,11997,106096,118093
89018,851,6766,7617
89019,757,7567,8324
89020,410,3404,3814
89021,1219,10289,11508
90001,88,1330,1418
90002,181,1631,1812
90003,3183,39112,42295
90004,41,548,589
90005,68,686,754
90006,1326,12126,13452
90007,38,498,536
90008,136,1622,1758
90009,207,2441,2648
90010,25,374,399
90011,69,885,954
90012,325,3088,3413
90013,223,3050,3273
90014,64,672,736
90015,12,257,269
90016,54,600,654
90017,435,3269,3704
90018,46,807,853
90019,30,437,467
90020,70,786,856
90021,287,3639,3926
90022,64,537,601
90023,445,5351,5796
90024,24,384,408
90025,106,1447,1553
90026,110,1188,1298
90027,47,724,771
90028,24,354,378
90029,122,1371,1493
90030,30,470,500
90031,46,734,780
90032,36,446,482
90033,743,7548,8291
90034,50,822,872
90035,842,9983,10825
90036,172,1681,1853
90037,225,2250,2475
90038,30,502,532
90039,31,446,477
90040,6,101,107
90041,246,2127,2373
90042,154,1670,1824
90043,92,738,830
90044,47,715,762
90045,113,1213,1326
90046,270,2417,2687
90047,6484,54007,60491
90048,404,3802,4206
90049,225,2894,3119
90050,199,2689,2888
90051,464,5149,5613
90052,824,9447,10271
90053,42,580,622
90054,371,3732,4103
90055,261,2695,2956
90056,221,2081,2302
90057,422,3993,4415
90058,1938,19505,21443
90059,178,2299,2477
90060,58,651,709
90061,29,476,505
90062,76,1119,1195
90063,372,4728,5100
90064,10307,113804,124111
90065,102,1199,1301
90066,2,127,129
90067,606,6437,7043
90068,66,741,807
90069,1296,13125,14421
90070,1030,12447,13477
90071,242,2600,2842
90072,238,2114,2352
90073,77,836,913
90074,152,2113,2265
90075,146,1339,1485
90076,262,2613,2875
90077,440,3844,4284
90078,166,2012,2178
90079,332,3957,4289
90080,242,2007,2249
90081,149,1702,1851
90082,118,1543,1661
90083,202,2209,2411
90084,353,3263,3616
90085,130,1324,1454
90086,47,556,603
90087,94,1232,1326
90088,45,660,705
90089,106,1459,1565
90090,177,1891,2068
90091,455,4807,5262
90092,405,4629,5034
91001,88,1149,1237
91002,202,2096,2298
91003,65,992,1057
91004,48,712,760
91005,347,3526,3873
91006,321,3201,3522
91007,42,539,581
91008,39,469,508
91009,222,2466,2688
91010,160,2344,2504
91011,189,1837,2026
91012,64,1188,1252
91016,165,2027,2192
91017,883,7519,8402
91018,38,551,589
91019,51,510,561
91024,361,3385,3746
91025,40,690,730
91026,112,1222,1334
91027,259,2157,2416
91028,218,2327,2545
91031,154,1144,1298
91032,182,1864,2046
91033,219,2038,2257
91035,352,2776,3128
91037,449,4697,5146
91038,14,460,474
91039,136,1148,1284
91040,56,449,505
91041,73,1504,1577
91042,180,1959,2139
91043,76,1212,1288
91044,715,8965,9680
91046,285,2147,2432
91047,105,1556,1661
91050,18,279,297
91051,2788,31748,34536
91055,571,6165,6736
91056,90,1134,1224
91057,49,744,793
91058,28,343,371
91059,68,642,710
91060,93,796,889
91061,220,2539,2759
91062,363,3695,4058
91063,684,6243,6927
91064,177,1754,1931
91066,56,1024,1080
91067,162,2055,2217
91068,24,194,218
91069,51,682,733
91070,180,2066,2246
91071,155,1388,1543
91072,112,1659,1771
91073,302,2755,3057
91077,125,1511,1636
91083,175,1873,2048
91084,139,1502,1641
91085,1144,10281,11425
91086,116,1455,1571
91088,115,859,974
91089,385,3499,3884
91090,41,572,613
91091,24,430,454
91093,115,1744,1859
91094,276,2465,2741
91095,1016,9771,10787
91097,103,981,1084
91098,120,1279,1399
91099,79,1099,1178
91100,23,469,492
91101,228,2817,3045
91103,210,1766,1976
91104,25,287,312
92003,2458,23663,26121
92009,10699,138775,149474
92011,2021,20414,22435
92015,802,7461,8263
92037,786,7123,7909
92050,587,6530,7117
92051,5643,62180,67823
92066,418,4752,5170
92068,2403,26228,28631
92074,2247,18590,20837
92075,750,6087,6837
92080,1705,15295,17000
92090,979,7737,8716
92099,238,1924,2162
92105,1237,11847,13084
92108,837,8412,9249
92109,1460,17829,19289
93001,19,249,268
93002,145,1157,1302
93004,757,7924,8681
93005,1800,13757,15557
93006,14,223,237
93007,995,8233,9228
93008,249,2270,2519
93009,590,5740,6330
93010,845,7376,8221
93011,46,776,822
93012,137,1347,1484
93013,550,4583,5133
93014,20,330,350
93015,49,834,883
93016,16,373,389
93017,1582,16144,17726
93018,269,2432,2701
93019,26,344,370
93020,144,1351,1495
93021,1292,10387,11679
93022,1584,11036,12620
93024,29,539,568
93025,1232,10354,11586
93026,106,1428,1534
93027,377,3891,4268
93028,250,2455,2705
93029,827,6823,7650
93030,147,1350,1497
93031,271,2828,3099
93032,1388,13611,14999
93033,4933,46635,51568
93034,977,7419,8396
93035,428,2974,3402
93036,581,5344,5925
93037,1987,17855,19842
93038,399,4073,4472
93039,110,1294,1404
93040,412,3752,4164
93041,1548,13609,15157
93042,207,1980,2187
93043,708,5640,6348
93044,1176,10785,11961
93045,3,281,284
93046,14,329,343
93047,177,1612,1789
93049,55,648,703
93050,148,1139,1287
93051,865,7487,8352
93052,205,1464,1669
93053,350,3554,3904
94001,29,366,395
94002,384,4499,4883
94003,67,599,666
94004,52,628,680
94005,60,673,733
94006,41,786,827
94007,96,1182,1278
94008,81,983,1064
94009,30,282,312
94010,139,1459,1598
94011,3,147,150
94012,27,446,473
94013,1,102,103
94014,66,1125,1191
94015,10,189,199
94016,65,860,925
94017,110,1202,1312
94018,15,154,169
94019,33,535,568
94020,29,613,642
94021,152,1677,1829
94022,274,2648,2922
94023,1992,18980,20972
94024,81,574,655
94025,134,926,1060
94026,117,1561,1678
94027,85,878,963
94028,216,2116,2332
94029,31,471,502
94030,157,1910,2067
94031,159,1431,1590
94032,68,755,823
94033,18,225,243
94034,36,408,444
94035,20,628,648
94036,17,290,307
94037,37,563,600
94038,210,1980,2190
94039,76,968,1044
94040,46,844,890
94041,31,480,511
94042,86,1004,1090
94043,21,418,439
94044,155,1218,1373
94045,51,629,680
94046,25,327,352
94047,20,252,272
94048,28,573,601
94049,29,657,686
94050,204,2003,2207
94051,31,612,643
94052,1106,10031,11137
95001,235,2321,2556
95002,32,377,409
95003,14,228,242
95004,73,1272,1345
95005,17,328,345
95006,320,3506,3826
95007,42,763,805
95008,23,332,355
95009,19,297,316
95010,6,74,80
95011,88,1142,1230
95012,33,540,573
95013,47,606,653
95014,7,127,134
95015,158,1379,1537
95016,11,149,160
95017,66,1147,1213
95018,759,8198,8957
95019,163,2361,2524
95020,47,814,861
95021,339,4023,4362
95022,19,436,455
95023,40,683,723
95024,56,772,828
95025,359,4285,4644
95026,64,963,1027
95027,128,1373,1501
95028,36,379,415
95029,270,3734,4004
95030,32,641,673
95031,146,1544,1690
95032,36,600,636
95033,99,1085,1184
95034,28,430,458
95035,153,1559,1712
95036,17,312,329
95037,79,1075,1154
95038,2145,28238,30383
95039,154,1341,1495
95040,17,271,288
95041,170,1960,2130
95042,16,213,229
95043,153,1934,2087
95044,40,581,621
95045,205,2683,2888
95046,212,2307,2519
95047,371,4319,4690
95048,11,326,337
95049,193,2080,2273
95050,162,2260,2422
95051,112,1354,1466
95052,163,1879,2042
95053,144,1566,1710
95054,20,409,429
95055,10,149,159
95056,60,829,889
95057,44,738,782
95058,13,284,297
95059,147,2010,2157
95060,24,458,482
95061,19,206,225
95062,196,2105,2301
95063,21,329,350
95064,8,136,144
95065,824,9110,9934
95066,65,873,938
95067,70,1054,1124
95068,31,460,491
95069,213,2566,2779
95070,43,685,728
95071,20,281,301
95072,99,1426,1525
95073,12,282,294
95074,107,1043,1150
95075,75,934,1009
95076,29,322,351
95077,25,286,311
95078,10,110,120
95079,622,7047,7669
95080,36,401,437
95082,87,1625,1712
95083,31,551,582
95084,9,145,154
95085,33,411,444
95086,29,168,197
95087,67,958,1025
95088,11,229,240
96001,27,291,318
96002,205,2792,2997
96003,109,1024,1133
96004,3484,40179,43663
96005,69,822,891
96006,85,786,871
96007,151,1829,1980
96008,13,128,141
96009,21,287,308
96010,80,1042,1122
96012,584,6715,7299
96013,15,171,186
96014,27,365,392
96015,72,717,789
96016,322,3207,3529
96018,275,2536,2811
96019,105,1568,1673
96020,1128,13021,14149
96021,105,1319,1424
96023,38,416,454
96024,50,662,712
96025,54,485,539
96026,291,3386,3677
96027,10,99,109
96028,117,1379,1496
96030,13,363,376
96031,49,475,524
96032,143,1796,1939
96033,30,464,494
96034,56,507,563
96035,291,3389,3680
96037,125,1200,1325
96038,41,544,585
96039,50,878,928
96040,309,3471,3780
96041,185,2462,2647
96042,95,1389,1484
96043,25,450,475
96044,8,170,178
96046,148,1891,2039
96047,322,3445,3767
96048,63,1073,1136
96049,137,2171,2308
96050,154,1863,2017
96053,122,1316,1438
96054,60,793,853
96055,4,100,104
96056,111,1438,1549
96057,51,509,560
96058,173,1711,1884
96059,191,2412,2603
96063,124,1214,1338
96064,59,693,752
96065,74,943,1017
96066,76,861,937
96067,17,254,271
96068,216,2207,2423
96069,24,184,208
96071,190,2201,2391
96072,21,185,206
96074,52,853,905
96075,46,433,479
96076,120,1111,1231
96077,617,7068,7685
96078,10,317,327
96079,16,175,191
96080,119,1271,1390
96081,35,357,392
96082,75,1058,1133
96083,81,906,987
96085,206,2456,2662
96086,38,468,506
96087,211,1808,2019
96088,749,9740,10489
97001,290,2900,3190
97002,264,2518,2782
97003,247,2036,2283
97004,488,3649,4137
97005,247,2117,2364
97006,476,4515,4991
97007,110,1162,1272
97008,294,3162,3456
97009,343,2968,3311
97010,403,4059,4462
97011,333,2540,2873
97012,615,4798,5413
97013,1292,12288,13580
97014,118,1266,1384
97015,75,766,841
97016,1385,11569,12954
97017,507,3866,4373
97018,48,474,522
97019,282,2323,2605
97020,351,3410,3761
97021,262,2102,2364
97022,350,3415,3765
97023,848,7103,7951
97024,171,1560,1731
97025,92,1068,1160
97026,579,4185,4764
97027,29,246,275
97028,158,1533,1691
97029,150,1499,1649
97030,226,2363,2589
97031,291,2240,2531
97032,18,303,321
97033,102,1118,1220
97034,47,647,694
97035,90,675,765
97036,806,7648,8454
97037,293,2216,2509
97038,279,2396,2675
97039,246,2236,2482
97040,206,1738,1944
97042,4300,43115,47415
97043,197,1926,2123
97044,617,4433,5050
97045,437,3822,4259
97046,796,9278,10074
97047,34,346,380
97048,1404,12976,14380
97049,955,7733,8688
97050,35,429,464
97051,394,3148,3542
97052,167,1708,1875
97053,289,2405,2694
97054,377,3706,4083
97055,2,27,29
97056,414,3204,3618
97057,1028,7942,8970
97058,713,5635,6348
97059,698,6255,6953
97060,90,1142,1232
97061,481,4263,4744
97062,426,3419,3845
97063,13,311,324
97064,5,126,131
97065,211,1701,1912
97067,64,812,876
97068,229,1965,2194
97069,231,1951,2182
97070,292,1965,2257
97071,725,5479,6204
97072,316,2760,3076
97074,227,1913,2140
97075,253,2075,2328
97076,282,2529,2811
97077,9,137,146
97078,209,1560,1769
97079,53,485,538
97082,356,3046,3402
97083,1123,10115,11238
97084,64,673,737
97086,241,2514,2755
97090,236,1863,2099
97091,584,4905,5489
97092,471,4158,4629
97093,31,471,502
98001,22,261,283
98002,107,943,1050
98003,213,1509,1722
98004,473,3832,4305
98005,305,2114,2419
98006,255,2396,2651
98008,369,2571,2940
98009,382,2790,3172
98010,1573,13485,15058
98011,113,1402,1515
98012,376,2608,2984
98013,121,1412,1533
98014,377,4104,4481
98015,386,2476,2862
98017,202,1906,2108
98018,268,1905,2173
98019,1544,13696,15240
98020,283,1954,2237
98021,263,2591,2854
98022,110,1003,1113
98023,14,187,201
98024,145,1389,1534
98025,270,1931,2201
98026,242,2019,2261
98027,160,1129,1289
98028,259,2319,2578
98029,262,2358,2620
98030,238,2170,2408
98031,4360,40214,44574
98032,844,6573,7417
98033,11,54,65
98034,169,1187,1356
98035,251,2754,3005
98036,216,1539,1755
98037,525,3823,4348
98038,37,406,443
98039,189,1509,1698
98040,246,1998,2244
98041,667,5155,5822
98042,208,1810,2018
98043,237,1722,1959
98044,143,1256,1399
98045,176,1520,1696
98046,248,2348,2596
98047,171,1655,1826
98048,392,3286,3678
98049,319,3013,3332
98050,1520,11823,13343
98051,189,1665,1854
98052,200,1717,1917
98053,168,1608,1776
98054,470,3375,3845
98055,439,2992,3431
98056,628,5149,5777
98057,96,815,911
98058,158,1375,1533
98059,214,1510,1724
98060,239,1602,1841
98061,922,6503,7425
98062,154,1331,1485
99001,2005,17297,19302
99002,1471,15331,16802
99003,1102,9372,10474
99004,97,1016,1113
99005,1453,12176,13629
99006,106,1234,1340
99008,229,1993,2222
99009,91,897,988
99011,767,6356,7123
99013,3117,31542,34659
99014,14474,134214,148688
99015,297,2721,3018
99016,741,4883,5624
99017,1001,8462,9463
99018,2280,19882,22162
99020,1062,8943,10005
99021,31,344,375
99022,60,724,784
99023,632,6397,7029
99024,194,2451,2645
99025,310,2544,2854
99026,137,1919,2056
99027,99,974,1073
99028,590,4591,5181
99029,851,6018,6869
100001,267,2813,3080
100002,1541,13173,14714
100003,1990,16811,18801
100004,1064,8787,9851
100005,20389,173179,193568
100006,858,9108,9966
100007,520,5547,6067
101001,192,1889,2081
101002,153,1430,1583
101003,20,502,522
101004,217,2226,2443
101005,61,829,890
101006,68,985,1053
101007,233,2312,2545
101008,1667,12610,14277
101009,604,4787,5391
101010,6534,53578,60112
101011,276,2618,2894
101012,1039,8788,9827
101013,2466,15197,17663
101014,362,2949,3311
101015,738,5325,6063
101016,57,983,1040
101017,1036,7779,8815
101018,310,2845,3155
101019,642,4832,5474
101020,199,1812,2011
101021,39,686,725
101022,208,1745,1953
101023,64,1018,1082
101024,302,2622,2924
101025,699,5632,6331
101026,66,694,760
101027,152,1540,1692
102001,161,1784,1945
102002,87,1192,1279
102003,369,3800,4169
102004,57,615,672
102005,74,891,965
102006,279,2807,3086
102007,134,974,1108
102008,165,1753,1918
102009,149,1893,2042
102010,183,1844,2027
102011,463,4544,5007
102012,203,1577,1780
102013,137,1211,1348
102014,169,1677,1846
102015,196,1424,1620
102016,171,1791,1962
102017,685,3724,4409
102018,131,1630,1761
102019,348,2983,3331
102020,189,1854,2043
102021,632,5839,6471
102022,50,616,666
102023,120,1455,1575
102024,129,1044,1173
102025,517,5479,5996
102026,124,1138,1262
102027,867,8178,9045
102028,95,899,994
102029,56,844,900
102030,498,4481,4979
102031,501,3941,4442
102032,427,3565,3992
102033,227,1885,2112
102034,344,2245,2589
102035,112,1133,1245
102036,324,2553,2877
102037,704,5752,6456
102038,93,831,924
102039,135,1001,1136
102040,294,1996,2290
102041,81,714,795
102042,105,1321,1426
102043,260,2097,2357
102044,481,5570,6051
102045,87,647,734
102046,95,867,962
102047,3070,28027,31097
102048,56,641,697
102049,207,1555,1762
102050,185,1717,1902
103001,25,372,397
103002,28,366,394
103003,157,1803,1960
103004,14,227,241
103005,3,102,105
103006,72,809,881
103007,31,423,454
103008,430,4418,4848
103009,68,696,764
103010,22,469,491
103011,128,1304,1432
103012,10,179,189
103013,72,671,743
103014,30,538,568
103015,147,1425,1572
103016,43,838,881
103017,463,4635,5098
103018,4,167,171
103019,295,3130,3425
103021,11,291,302
103022,46,542,588
103023,69,582,651
103024,71,683,754
103025,418,4079,4497
103026,112,1296,1408
103028,1481,16449,17930
103029,132,929,1061
103031,29,416,445
103032,11,171,182
103033,169,2154,2323
103034,106,974,1080
103035,754,6891,7645
103036,11,174,185
103037,13,94,107
103038,13,206,219
103039,32,500,532
103040,19,373,392
103041,107,1257,1364
103042,136,1322,1458
103043,8,112,120
103044,179,1962,2141
103045,19,348,367
103046,117,1136,1253
103047,20,360,380
103048,73,776,849
103049,74,779,853
103050,1200,13250,14450
103051,347,3030,3377
103052,97,1019,1116
103053,114,1369,1483
103054,210,2283,2493
103055,55,713,768
103056,46,499,545
103057,115,1758,1873
103058,17,235,252
103059,25,340,365
103060,66,616,682
103061,90,1157,1247
103062,111,1178,1289
103064,317,4283,4600
103065,73,647,720
103066,39,362,401
103067,10,164,174
103068,125,1517,1642
103069,101,1101,1202
103070,25,359,384
103071,165,1788,1953
103072,2459,27645,30104
103074,112,1091,1203
103075,497,5765,6262
103076,26,240,266
103077,113,1629,1742
103078,18,278,296
103079,20,456,476
108001,1644,13545,15189
108002,200,1880,2080
108003,630,5798,6428
108004,1764,16069,17833
108005,716,6170,6886
108006,758,6526,7284
108007,1296,9962,11258
108008,1408,14061,15469
108009,1145,10956,12101
108010,1799,15093,16892
108011,617,5447,6064
108012,3600,31188,34788
108013,398,3864,4262
108014,212,1938,2150
108015,1748,15814,17562
108016,739,6766,7505
108017,894,6475,7369
108018,717,5888,6605
108019,4105,33906,38011
108020,862,7584,8446
108021,1677,13966,15643
108022,399,2634,3033
108023,4561,37093,41654
108024,2908,23022,25930
108025,752,7000,7752
108026,920,7583,8503
108027,3759,30308,34067
108028,5385,40613,45998
108029,770,6629,7399
108030,2233,20636,22869
108031,508,3903,4411
108032,638,4906,5544
108033,12303,111680,123983
108034,2441,21170,23611
108035,2409,20883,23292
108036,608,4574,5182
108037,412,3647,4059
108038,345,3173,3518
108039,4662,40080,44742
108040,2668,20567,23235
108041,859,7414,8273
108042,505,3885,4390
108043,950,7690,8640
108044,1107,9300,10407
108045,1439,12063,13502
108046,661,6786,7447
108047,408,3856,4264
108048,935,8131,9066
108049,1332,12631,13963
108050,2493,23340,25833
108051,795,5914,6709
108052,555,4531,5086
108053,1165,9445,10610
108054,1662,14210,15872
108055,729,4023,4752
109001,414,3095,3509
109002,237,3130,3367
109003,50,550,600
109004,174,1724,1898
109005,270,2918,3188
109006,3174,33212,36386
109007,73,887,960
109008,301,2925,3226
109009,88,1078,1166
109010,146,1285,1431
109011,84,809,893
109012,59,569,628
109013,129,1498,1627
109014,27,353,380
109015,73,1021,1094
109016,61,696,757
109017,605,5930,6535
109018,1249,11385,12634
109019,18,347,365
109020,48,668,716
109021,14,314,328
109022,185,1923,2108
109023,209,2119,2328
109024,799,7212,8011
109025,29,368,397
109026,58,620,678
109027,72,820,892
109028,38,509,547
109029,61,667,728
109030,292,2520,2812
109031,148,2071,2219
109032,165,1487,1652
109033,1419,14519,15938
109034,2585,23065,25650
109035,204,1733,1937
109036,96,1160,1256
109037,1655,15242,16897
109038,167,2074,2241
109039,25,306,331
109040,171,1767,1938
110001,10705,87237,97942
110002,9581,83346,92927
110003,5702,48692,54394
110004,2615,25955,28570
110005,971,10332,11303
110006,691,7718,8409
110007,1513,12289,13802
110008,537,5609,6146
110009,5436,49739,55175
110010,1681,12336,14017
111001,400,5486,5886
111002,21,415,436
111003,51,683,734
111004,113,1001,1114
111005,86,1115,1201
111006,78,969,1047
111007,250,2462,2712
111008,237,2585,2822
111009,1813,24659,26472
111010,404,5556,5960
111011,141,1522,1663
111012,48,743,791
111013,426,3843,4269
111014,959,8636,9595
111015,117,1508,1625
111016,438,5555,5993
111017,166,1811,1977
111018,185,1920,2105
111019,34,511,545
111020,34,543,577
111021,169,2615,2784
111022,115,1439,1554
111023,45,746,791
111024,20,290,310
111025,82,1081,1163
111026,46,751,797
111027,101,1096,1197
111028,132,1799,1931
111029,27,439,466
111030,367,4434,4801
111031,529,5801,6330
111032,82,860,942
111033,199,2385,2584
111034,907,10478,11385
111035,1832,23770,25602
111036,181,2343,2524
111037,13,206,219
111038,107,1548,1655
111039,173,1898,2071
111040,68,1185,1253
111041,420,4142,4562
111042,388,4832,5220
111043,126,1395,1521
111044,226,2918,3144
111045,55,798,853
111046,61,1127,1188
111047,183,2248,2431
111048,180,1903,2083
111049,80,1393,1473
111050,148,1940,2088
111051,78,793,871
111052,153,2447,2600
111053,35,540,575
111054,96,1256,1352
111055,104,1044,1148
111056,69,753,822
111057,373,4533,4906
111058,68,846,914
111059,366,4564,4930
111060,122,1436,1558
111061,111,1061,1172
111062,613,7611,8224
111063,449,5256,5705
111064,53,678,731
111065,884,7500,8384
111066,261,3243,3504
